TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income,Product Name,Price_y
TR8160,135,2022-12-25,P3,7500,2,15000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",41,0,Married,"3,28",Crackers,7500
TR1338,106,2022-04-28,P3,7500,5,37500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",24,0,Single,"6,79",Crackers,7500
TR52626,106,2022-12-12,P3,7500,3,22500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",24,0,Single,"6,79",Crackers,7500
TR80476,106,2022-07-26,P3,7500,4,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",24,0,Single,"6,79",Crackers,7500
TR13291,106,2022-02-26,P3,7500,5,37500,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",24,0,Single,"6,79",Crackers,7500
TR90471,162,2022-08-01,P3,7500,3,22500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",49,0,Married,"11,46",Crackers,7500
TR65667,162,2022-12-10,P3,7500,2,15000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",49,0,Married,"11,46",Crackers,7500
TR85437,188,2022-03-12,P3,7500,4,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",46,1,Married,"25,22",Crackers,7500
TR36057,376,2022-10-14,P3,7500,5,37500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",44,0,Married,"14,65",Crackers,7500
TR90164,376,2022-09-23,P3,7500,5,37500,13,Buana,Buana,General Trade,"-1,26916","116,825264",44,0,Married,"14,65",Crackers,7500
TR90402,323,2022-10-07,P3,7500,4,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",58,0,Married,"10,55",Crackers,7500
TR26924,216,2022-06-11,P3,7500,6,45000,13,Buana,Buana,General Trade,"-1,26916","116,825264",30,0,Married,"4,82",Crackers,7500
TR62133,19,2022-10-20,P3,7500,4,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",24,1,Single,"4,14",Crackers,7500
TR69289,401,2022-03-06,P3,7500,4,30000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",45,0,Married,"4,08",Crackers,7500
TR97919,401,2022-06-29,P3,7500,4,30000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",45,0,Married,"4,08",Crackers,7500
TR71313,401,2022-08-30,P3,7500,6,45000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",45,0,Married,"4,08",Crackers,7500
TR70264,361,2022-03-06,P3,7500,3,22500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",26,1,Single,"0,06",Crackers,7500
TR98621,398,2022-03-12,P3,7500,3,22500,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",33,0,Married,"7,44",Crackers,7500
TR13229,172,2022-12-27,P3,7500,3,22500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",57,1,Married,"8,96",Crackers,7500
TR1877,382,2022-04-09,P3,7500,2,15000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",54,0,Married,"15,55",Crackers,7500
TR16256,382,2022-05-14,P3,7500,1,7500,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",54,0,Married,"15,55",Crackers,7500
TR24885,22,2022-12-26,P3,7500,6,45000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",34,0,Single,"9,91",Crackers,7500
TR94275,22,2022-05-26,P3,7500,1,7500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",34,0,Single,"9,91",Crackers,7500
TR86261,360,2022-06-16,P3,7500,3,22500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",54,0,Married,"35,78",Crackers,7500
TR23583,360,2022-09-03,P3,7500,2,15000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",54,0,Married,"35,78",Crackers,7500
TR18566,8,2022-11-01,P3,7500,3,22500,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",37,1,Married,"5,49",Crackers,7500
TR8926,16,2022-01-26,P3,7500,6,45000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",52,0,Married,"11,8",Crackers,7500
TR50819,245,2022-11-06,P3,7500,2,15000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",26,1,Married,"4,58",Crackers,7500
TR65065,353,2022-11-06,P3,7500,1,7500,13,Buana,Buana,General Trade,"-1,26916","116,825264",25,0,Single,"1,32",Crackers,7500
TR9609,141,2022-11-25,P3,7500,3,22500,13,Buana,Buana,General Trade,"-1,26916","116,825264",65,1,Married,"9,94",Crackers,7500
TR54683,141,2022-11-28,P3,7500,4,30000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",65,1,Married,"9,94",Crackers,7500
TR99441,141,2022-09-17,P3,7500,5,37500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",65,1,Married,"9,94",Crackers,7500
TR76798,6,2022-06-14,P3,7500,5,37500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",23,0,Married,"2,33",Crackers,7500
TR47063,160,2022-10-17,P3,7500,1,7500,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",48,1,Married,"12,57",Crackers,7500
TR45940,160,2022-09-04,P3,7500,1,7500,13,Buana,Buana,General Trade,"-1,26916","116,825264",48,1,Married,"12,57",Crackers,7500
TR3743,83,2022-01-18,P3,7500,4,30000,13,Buana,Buana,General Trade,"-1,26916","116,825264",34,1,Married,"10,88",Crackers,7500
TR71922,306,2022-08-24,P3,7500,6,45000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",49,0,Married,"16,52",Crackers,7500
TR81068,306,2022-06-23,P3,7500,3,22500,13,Buana,Buana,General Trade,"-1,26916","116,825264",49,0,Married,"16,52",Crackers,7500
TR64402,306,2022-09-18,P3,7500,1,7500,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",49,0,Married,"16,52",Crackers,7500
TR33953,122,2022-03-31,P3,7500,3,22500,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",26,1,Single,"0,14",Crackers,7500
TR70461,218,2022-06-15,P3,7500,6,45000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",29,0,Married,"3,52",Crackers,7500
TR71806,149,2022-07-18,P3,7500,1,7500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",61,1,Married,"3,96",Crackers,7500
TR8298,149,2022-12-05,P3,7500,3,22500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",61,1,Married,"3,96",Crackers,7500
TR1152,149,2022-01-27,P3,7500,6,45000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",61,1,Married,"3,96",Crackers,7500
TR85800,149,2022-02-07,P3,7500,1,7500,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",61,1,Married,"3,96",Crackers,7500
TR95719,315,2022-10-17,P3,7500,5,37500,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",29,1,Married,"4,18",Crackers,7500
TR90279,388,2022-11-18,P3,7500,5,37500,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",44,1,Married,"16,12",Crackers,7500
TR97236,255,2022-08-07,P3,7500,3,22500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",24,1,Single,"5,78",Crackers,7500
TR95738,44,2022-10-05,P3,7500,6,45000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",40,0,Married,"10,65",Crackers,7500
TR88971,119,2022-09-09,P3,7500,6,45000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",26,1,Single,"5,54",Crackers,7500
TR19169,325,2022-06-19,P3,7500,1,7500,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",37,0,Single,"3,25",Crackers,7500
TR16709,325,2022-06-28,P3,7500,1,7500,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",37,0,Single,"3,25",Crackers,7500
TR36833,41,2022-01-07,P3,7500,2,15000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",51,0,Married,"16,42",Crackers,7500
TR74904,348,2022-10-19,P3,7500,6,45000,13,Buana,Buana,General Trade,"-1,26916","116,825264",29,1,Married,"4,64",Crackers,7500
TR21036,348,2022-08-18,P3,7500,3,22500,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",29,1,Married,"4,64",Crackers,7500
TR58676,190,2022-01-06,P3,7500,5,37500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",34,1,Married,"8,85",Crackers,7500
TR38607,190,2022-08-11,P3,7500,5,37500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",34,1,Married,"8,85",Crackers,7500
TR79426,190,2022-04-08,P3,7500,3,22500,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",34,1,Married,"8,85",Crackers,7500
TR55642,166,2022-10-18,P3,7500,6,45000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",33,0,Married,"3,33",Crackers,7500
TR86268,413,2022-01-09,P3,7500,5,37500,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",31,0,Married,"8,8",Crackers,7500
TR3197,96,2022-11-07,P3,7500,1,7500,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",55,0,Married,"13,67",Crackers,7500
TR64044,386,2022-06-22,P3,7500,1,7500,13,Buana,Buana,General Trade,"-1,26916","116,825264",33,0,Married,"6,95",Crackers,7500
TR51972,386,2022-12-24,P3,7500,5,37500,13,Buana,Buana,General Trade,"-1,26916","116,825264",33,0,Married,"6,95",Crackers,7500
TR60213,386,2022-12-02,P3,7500,3,22500,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",33,0,Married,"6,95",Crackers,7500
TR18587,92,2022-12-24,P3,7500,2,15000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",60,0,Married,"10,72",Crackers,7500
TR67439,7,2022-06-24,P3,7500,1,7500,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",31,0,Married,"4,57",Crackers,7500
TR45980,7,2022-03-01,P3,7500,3,22500,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",31,0,Married,"4,57",Crackers,7500
TR132,25,2022-08-20,P3,7500,3,22500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",24,1,Married,"2,67",Crackers,7500
TR59229,377,2022-08-14,P3,7500,5,37500,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",53,0,Single,"10,39",Crackers,7500
TR7883,43,2022-04-16,P3,7500,6,45000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",53,0,Married,"16,64",Crackers,7500
TR75167,43,2022-06-23,P3,7500,4,30000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",53,0,Married,"16,64",Crackers,7500
TR82368,260,2022-12-17,P3,7500,2,15000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",33,0,Single,"6,65",Crackers,7500
TR12332,260,2022-12-19,P3,7500,2,15000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",33,0,Single,"6,65",Crackers,7500
TR4319,329,2022-08-30,P3,7500,6,45000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",19,1,Single,0,Crackers,7500
TR6832,423,2022-08-30,P3,7500,6,45000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",22,0,Married,"3,55",Crackers,7500
TR40755,423,2022-11-15,P3,7500,4,30000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",22,0,Married,"3,55",Crackers,7500
TR16421,316,2022-04-09,P3,7500,2,15000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",45,0,Married,"9,49",Crackers,7500
TR79227,291,2022-10-03,P3,7500,6,45000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",49,0,Married,"19,98",Crackers,7500
TR74166,280,2022-05-19,P3,7500,1,7500,13,Buana,Buana,General Trade,"-1,26916","116,825264",60,1,Married,"9,57",Crackers,7500
TR64799,280,2022-04-27,P3,7500,6,45000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",60,1,Married,"9,57",Crackers,7500
TR5054,280,2022-03-05,P3,7500,4,30000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",60,1,Married,"9,57",Crackers,7500
TR39794,2,2022-02-02,P3,7500,5,37500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",60,1,Married,"6,23",Crackers,7500
TR12758,2,2022-07-05,P3,7500,6,45000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",60,1,Married,"6,23",Crackers,7500
TR7220,424,2022-10-15,P3,7500,2,15000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",38,0,Married,"10,06",Crackers,7500
TR73084,272,2022-05-10,P3,7500,4,30000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",60,0,Married,"4,05",Crackers,7500
TR9604,272,2022-03-20,P3,7500,1,7500,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",60,0,Married,"4,05",Crackers,7500
TR20341,272,2022-04-12,P3,7500,4,30000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",60,0,Married,"4,05",Crackers,7500
TR64899,272,2022-01-30,P3,7500,3,22500,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",60,0,Married,"4,05",Crackers,7500
TR40559,30,2022-11-24,P3,7500,5,37500,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",37,1,Single,"2,26",Crackers,7500
TR51394,30,2022-10-27,P3,7500,3,22500,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",37,1,Single,"2,26",Crackers,7500
TR17260,184,2022-07-18,P3,7500,6,45000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",33,0,Single,"13,93",Crackers,7500
TR84736,47,2022-05-04,P3,7500,3,22500,13,Buana,Buana,General Trade,"-1,26916","116,825264",35,1,Married,"9,56",Crackers,7500
TR93271,47,2022-04-23,P3,7500,1,7500,13,Buana,Buana,General Trade,"-1,26916","116,825264",35,1,Married,"9,56",Crackers,7500
TR37469,47,2022-02-04,P3,7500,5,37500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",35,1,Married,"9,56",Crackers,7500
TR22437,58,2022-01-04,P3,7500,6,45000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",27,1,Married,"4,43",Crackers,7500
TR93507,58,2022-07-17,P3,7500,1,7500,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",27,1,Married,"4,43",Crackers,7500
TR9106,123,2022-09-26,P3,7500,4,30000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",34,0,Married,"4,36",Crackers,7500
TR78116,123,2022-04-29,P3,7500,3,22500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",34,0,Married,"4,36",Crackers,7500
TR73398,123,2022-03-18,P3,7500,2,15000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",34,0,Married,"4,36",Crackers,7500
TR75771,313,2022-11-18,P3,7500,5,37500,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",46,0,Married,"15,39",Crackers,7500
TR75926,93,2022-07-27,P3,7500,3,22500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",32,0,Married,"4,85",Crackers,7500
TR3972,93,2022-02-17,P3,7500,2,15000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",32,0,Married,"4,85",Crackers,7500
TR77963,116,2022-06-01,P3,7500,2,15000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",51,1,Married,"15,77",Crackers,7500
TR83980,167,2022-09-23,P3,7500,4,30000,13,Buana,Buana,General Trade,"-1,26916","116,825264",28,1,Married,"2,91",Crackers,7500
TR79608,337,2022-10-14,P3,7500,3,22500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",43,1,Married,"5,12",Crackers,7500
TR3119,232,2022-08-24,P3,7500,3,22500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",62,0,Married,"7,32",Crackers,7500
TR21426,232,2022-09-27,P3,7500,3,22500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",62,0,Married,"7,32",Crackers,7500
TR85256,12,2022-10-25,P3,7500,5,37500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",2,1,Married,"4,94",Crackers,7500
TR42808,12,2022-11-29,P3,7500,4,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",2,1,Married,"4,94",Crackers,7500
TR99076,12,2022-05-14,P3,7500,6,45000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",2,1,Married,"4,94",Crackers,7500
TR22191,273,2022-12-27,P3,7500,2,15000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",27,1,Married,"3,32",Crackers,7500
TR78193,273,2022-06-13,P3,7500,6,45000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",27,1,Married,"3,32",Crackers,7500
TR8369,64,2022-10-01,P3,7500,1,7500,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",48,1,Married,"7,92",Crackers,7500
TR79559,97,2022-02-08,P3,7500,3,22500,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",51,1,Married,"20,22",Crackers,7500
TR22929,301,2022-05-11,P3,7500,5,37500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",60,0,Married,"8,97",Crackers,7500
TR41120,381,2022-04-13,P3,7500,4,30000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",39,0,Married,"6,92",Crackers,7500
TR97594,164,2022-08-19,P3,7500,1,7500,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",18,1,Single,0,Crackers,7500
TR29020,164,2022-07-05,P3,7500,4,30000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",18,1,Single,0,Crackers,7500
TR45029,422,2022-04-10,P3,7500,3,22500,13,Buana,Buana,General Trade,"-1,26916","116,825264",21,1,Single,"3,88",Crackers,7500
TR64717,129,2022-11-14,P3,7500,4,30000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",35,1,Single,"10,46",Crackers,7500
TR64723,217,2022-08-29,P3,7500,5,37500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",39,1,Single,"6,96",Crackers,7500
TR91724,217,2022-05-09,P3,7500,6,45000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",39,1,Single,"6,96",Crackers,7500
TR58793,345,2022-03-17,P3,7500,4,30000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",31,0,Married,"5,06",Crackers,7500
TR94823,156,2022-07-14,P3,7500,2,15000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",44,0,Married,"3,87",Crackers,7500
TR87312,156,2022-07-31,P3,7500,3,22500,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",44,0,Married,"3,87",Crackers,7500
TR9376,427,2022-09-07,P3,7500,2,15000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",54,0,Married,"16,88",Crackers,7500
TR80034,427,2022-07-22,P3,7500,4,30000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",54,0,Married,"16,88",Crackers,7500
TR18419,444,2022-01-03,P3,7500,5,37500,13,Buana,Buana,General Trade,"-1,26916","116,825264",53,0,Married,"15,31",Crackers,7500
TR36761,242,2022-06-14,P3,7500,1,7500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",56,1,Married,"6,98",Crackers,7500
TR82062,192,2022-07-07,P3,7500,3,22500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",26,0,Single,"4,47",Crackers,7500
TR88017,192,2022-09-29,P3,7500,4,30000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",26,0,Single,"4,47",Crackers,7500
TR86578,192,2022-05-10,P3,7500,4,30000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",26,0,Single,"4,47",Crackers,7500
TR86453,20,2022-12-18,P3,7500,4,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",43,0,Married,"18,91",Crackers,7500
TR59734,20,2022-02-26,P3,7500,3,22500,13,Buana,Buana,General Trade,"-1,26916","116,825264",43,0,Married,"18,91",Crackers,7500
TR74348,20,2022-11-07,P3,7500,4,30000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",43,0,Married,"18,91",Crackers,7500
TR30673,20,2022-10-11,P3,7500,4,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",43,0,Married,"18,91",Crackers,7500
TR36169,333,2022-06-19,P3,7500,2,15000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",47,0,Married,"17,99",Crackers,7500
TR90393,333,2022-02-17,P3,7500,5,37500,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",47,0,Married,"17,99",Crackers,7500
TR78118,366,2022-12-18,P3,7500,4,30000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",18,0,Single,0,Crackers,7500
TR83792,310,2022-10-16,P3,7500,5,37500,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",23,0,Married,"4,17",Crackers,7500
TR67146,310,2022-02-14,P3,7500,6,45000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",23,0,Married,"4,17",Crackers,7500
TR42480,310,2022-02-07,P3,7500,6,45000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",23,0,Married,"4,17",Crackers,7500
TR47753,310,2022-04-12,P3,7500,3,22500,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",23,0,Married,"4,17",Crackers,7500
TR53932,178,2022-05-19,P3,7500,5,37500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",43,0,Married,"9,58",Crackers,7500
TR24833,178,2022-11-17,P3,7500,6,45000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",43,0,Married,"9,58",Crackers,7500
TR39272,176,2022-12-21,P3,7500,5,37500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",54,1,Married,"18,32",Crackers,7500
TR48519,176,2022-02-08,P3,7500,5,37500,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",54,1,Married,"18,32",Crackers,7500
TR40523,176,2022-06-01,P3,7500,4,30000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",54,1,Married,"18,32",Crackers,7500
TR20122,396,2022-01-07,P3,7500,3,22500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",36,1,Married,"9,18",Crackers,7500
TR98841,332,2022-12-29,P3,7500,3,22500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",28,1,Single,"6,91",Crackers,7500
TR68275,332,2022-11-12,P3,7500,2,15000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",28,1,Single,"6,91",Crackers,7500
TR25586,332,2022-03-06,P3,7500,1,7500,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",28,1,Single,"6,91",Crackers,7500
TR84178,10,2022-04-25,P3,7500,1,7500,13,Buana,Buana,General Trade,"-1,26916","116,825264",34,1,,4,Crackers,7500
TR16913,10,2022-11-12,P3,7500,3,22500,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",34,1,,4,Crackers,7500
TR39974,10,2022-12-16,P3,7500,4,30000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",34,1,,4,Crackers,7500
TR60441,304,2022-07-02,P3,7500,4,30000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",34,0,Single,"8,55",Crackers,7500
TR3314,403,2022-01-30,P3,7500,4,30000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",30,0,Married,"4,06",Crackers,7500
TR48751,71,2022-09-26,P3,7500,6,45000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",46,0,Married,"12,42",Crackers,7500
TR81233,71,2022-01-17,P3,7500,6,45000,13,Buana,Buana,General Trade,"-1,26916","116,825264",46,0,Married,"12,42",Crackers,7500
TR48587,23,2022-08-22,P3,7500,5,37500,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",57,1,Married,"12,56",Crackers,7500
TR18364,23,2022-09-10,P3,7500,6,45000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",57,1,Married,"12,56",Crackers,7500
TR5344,303,2022-09-04,P3,7500,6,45000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",45,0,Married,"10,34",Crackers,7500
TR64731,303,2022-07-17,P3,7500,5,37500,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",45,0,Married,"10,34",Crackers,7500
